CompoundCityId,cityId,stateId
103222-22,103222,22
100368-22,100368,22
110221-20,110221,20
111889-34,111889,34
111372-44,111372,44
100633-28,100633,28
101097-55,101097,55
122286-23,122286,23
128810-9,128810,9
111125-28,111125,28
115943-27,115943,27
100585-45,100585,45
128921-19,128921,19
118133-44,118133,44
122501-28,122501,28
123532-30,123532,30
115949-29,115949,29
106644-19,106644,19
125800-21,125800,21
118188-44,118188,44
117725-57,117725,57
109999-27,109999,27
100740-29,100740,29
100679-30,100679,30
107154-5,107154,5
108365-29,108365,29
106984-10,106984,10
101869-22,101869,22
121171-36,121171,36
112274-21,112274,21
126738-23,126738,23
112376-6,112376,6
113353-23,113353,23
125210-40,125210,40
127495-18,127495,18
128037-26,128037,26
108476-35,108476,35
105704-34,105704,34
99765-19,99765,19
133312-21,133312,21
105418-28,105418,28
124457-6,124457,6
145628-19,145628,19
104011-27,104011,27
118184-29,118184,29
108251-36,108251,36
102376-48,102376,48
124999-45,124999,45
106519-36,106519,36
101626-26,101626,26
132600-35,132600,35
118421-9,118421,9
111989-30,111989,30
106068-36,106068,36
126110-9,126110,9
127943-9,127943,9
128687-45,128687,45
112023-45,112023,45
116720-23,116720,23
117096-9,117096,9
133096-19,133096,19
115603-45,115603,45
133032-9,133032,9
127820-45,127820,45
120877-20,120877,20
100041-22,100041,22
125963-14,125963,14
144150-27,144150,27
118163-9,118163,9
123767-9,123767,9
109568-31,109568,31
117878-44,117878,44
123015-30,123015,30
101583-29,101583,29
147532-46,147532,46
117870-17,117870,17
114572-6,114572,6
102949-30,102949,30
131695-27,131695,27
124186-58,124186,58
111900-44,111900,44
104971-30,104971,30
130541-9,130541,9
126024-45,126024,45
128290-11,128290,11
126117-18,126117,18
127563-44,127563,44
121819-58,121819,58
110006-28,110006,28
132588-34,132588,34
130597-45,130597,45
113894-58,113894,58
105732-38,105732,38
111473-34,111473,34
118608-27,118608,27
101469-9,101469,9
101111-20,101111,20
126399-10,126399,10
118680-45,118680,45
100436-35,100436,35
133016-29,133016,29
114906-58,114906,58
124739-21,124739,21
106360-46,106360,46
126720-23,126720,23
110942-15,110942,15
123480-36,123480,36
99570-46,99570,46
124717-32,124717,32
118769-21,118769,21
118640-9,118640,9
119966-40,119966,40
110396-18,110396,18
120362-27,120362,27
116344-58,116344,58
132203-36,132203,36
114754-9,114754,9
123002-44,123002,44
119510-19,119510,19
112620-19,112620,19
111120-22,111120,22
100257-45,100257,45
147161-16,147161,16
120945-36,120945,36
129148-40,129148,40
112280-29,112280,29
106623-10,106623,10
99699-28,99699,28
117397-28,117397,28
106918-9,106918,9
114705-9,114705,9
146207-28,146207,28
110920-44,110920,44
128748-31,128748,31
114570-22,114570,22
132964-21,132964,21
126696-27,126696,27
115144-9,115144,9
125141-31,125141,31
111912-6,111912,6
100802-9,100802,9
103278-35,103278,35
119203-29,119203,29
105723-9,105723,9
106096-26,106096,26
110212-31,110212,31
123299-44,123299,44
100739-32,100739,32
113026-27,113026,27
108045-40,108045,40
107463-22,107463,22
101331-44,101331,44
120016-6,120016,6
121067-19,121067,19
132058-27,132058,27
129198-15,129198,15
116600-22,116600,22
106262-22,106262,22
102000-58,102000,58
102970-38,102970,38
131384-44,131384,44
115577-45,115577,45
111771-35,111771,35
114768-19,114768,19
108301-44,108301,44
119953-19,119953,19
120299-45,120299,45
112543-27,112543,27
127740-27,127740,27
120620-23,120620,23
111039-34,111039,34
112721-20,112721,20
114310-14,114310,14
110455-29,110455,29
129317-20,129317,20
116104-44,116104,44
107470-43,107470,43
103919-49,103919,49
126951-48,126951,48
125518-27,125518,27
108241-34,108241,34
110226-6,110226,6
109070-36,109070,36
114945-20,114945,20
146042-27,146042,27
108600-29,108600,29
100317-10,100317,10
100481-40,100481,40
118716-31,118716,31
103944-28,103944,28
105969-30,105969,30
101639-36,101639,36
102972-36,102972,36
124834-5,124834,5
147311-45,147311,45
117885-40,117885,40
117380-15,117380,15
99618-6,99618,6
114661-32,114661,32
117164-21,117164,21
106744-45,106744,45
100411-15,100411,15
120549-45,120549,45
111266-30,111266,30
99728-28,99728,28
125224-9,125224,9
122150-17,122150,17
112739-15,112739,15
109282-23,109282,23
125365-40,125365,40
119496-29,119496,29
111189-17,111189,17
103383-20,103383,20
131419-19,131419,19
131439-32,131439,32
124432-15,124432,15
113462-36,113462,36
118809-7,118809,7
112909-44,112909,44
112043-58,112043,58
103663-20,103663,20
127870-57,127870,57
117402-58,117402,58
109070-48,109070,48
130603-31,130603,31
111414-22,111414,22
101553-19,101553,19
131567-44,131567,44
123656-17,123656,17
110990-44,110990,44
112528-22,112528,22
105028-29,105028,29
123110-22,123110,22
123720-15,123720,15
131720-22,131720,22
122101-5,122101,5
101896-19,101896,19
132205-44,132205,44
124996-36,124996,36
122288-44,122288,44
107197-19,107197,19
108822-9,108822,9
103554-5,103554,5
146860-58,146860,58
115280-26,115280,26
101752-5,101752,5
113093-35,113093,35
131084-35,131084,35
119656-17,119656,17
113020-46,113020,46
100660-44,100660,44
116014-6,116014,6
124719-20,124719,20
121725-35,121725,35
112003-32,112003,32
116183-58,116183,58
120176-27,120176,27
112364-22,112364,22
113050-30,113050,30
105558-46,105558,46
133156-45,133156,45
129452-9,129452,9
116381-26,116381,26
119808-22,119808,22
115440-16,115440,16
125326-10,125326,10
111034-10,111034,10
111166-36,111166,36
122549-23,122549,23
113816-6,113816,6
100556-58,100556,58
122606-58,122606,58
111759-49,111759,49
118295-49,118295,49
114107-23,114107,23
119294-19,119294,19
108110-24,108110,24
105842-21,105842,21
109349-29,109349,29
129013-30,129013,30
114303-46,114303,46
130622-40,130622,40
121046-26,121046,26
123231-10,123231,10
115148-7,115148,7
104225-9,104225,9
129008-23,129008,23
130753-10,130753,10
113074-9,113074,9
108377-29,108377,29
119166-9,119166,9
131560-58,131560,58
119767-44,119767,44
105361-45,105361,45
132452-44,132452,44
116892-22,116892,22
132139-27,132139,27
120999-20,120999,20
113502-45,113502,45
101293-17,101293,17
103324-9,103324,9
112890-22,112890,22
100461-40,100461,40
127593-15,127593,15
117934-22,117934,22
117115-11,117115,11
116712-29,116712,29
124905-32,124905,32
127277-40,127277,40
109366-22,109366,22
128030-34,128030,34
101119-22,101119,22
124517-58,124517,58
118155-58,118155,58
121045-10,121045,10
107352-21,107352,21
128439-58,128439,58
124294-34,124294,34
107234-28,107234,28
109455-20,109455,20
103105-27,103105,27
102790-26,102790,26
120623-35,120623,35
115773-58,115773,58
106431-17,106431,17
99975-9,99975,9
118062-27,118062,27
132894-30,132894,30
122678-58,122678,58
131442-17,131442,17
102602-9,102602,9
105733-38,105733,38
132787-10,132787,10
127397-20,127397,20
115399-19,115399,19
108014-55,108014,55
102882-21,102882,21
127480-29,127480,29
146686-9,146686,9
108738-46,108738,46
131548-31,131548,31
129411-45,129411,45
100771-7,100771,7
101868-9,101868,9
104547-45,104547,45
127354-58,127354,58
128486-58,128486,58
111523-22,111523,22
117211-23,117211,23
106283-27,106283,27
102140-36,102140,36
126485-15,126485,15
128848-21,128848,21
101950-21,101950,21
103934-18,103934,18
111850-58,111850,58
109973-20,109973,20
104780-32,104780,32
122956-20,122956,20
115707-55,115707,55
116375-10,116375,10
106785-44,106785,44
108967-44,108967,44
128833-40,128833,40
115383-34,115383,34
108603-34,108603,34
129103-18,129103,18
104502-28,104502,28
105011-9,105011,9
105418-31,105418,31
100467-9,100467,9
120578-21,120578,21
100984-30,100984,30
123822-24,123822,24
125618-6,125618,6
120728-27,120728,27
99612-58,99612,58
131565-44,131565,44
132367-58,132367,58
128613-22,128613,22
100068-43,100068,43
104335-17,104335,17
106309-29,106309,29
132712-7,132712,7
116382-17,116382,17
118635-9,118635,9
132582-22,132582,22
108063-6,108063,6
111233-39,111233,39
103204-45,103204,45
120574-44,120574,44
106063-45,106063,45
122984-30,122984,30
117493-36,117493,36
118912-9,118912,9
113410-9,113410,9
112822-40,112822,40
106853-9,106853,9
109469-58,109469,58
109473-45,109473,45
102497-18,102497,18
118627-10,118627,10
123622-32,123622,32
100176-21,100176,21
110285-27,110285,27
101469-36,101469,36
124347-40,124347,40
126269-18,126269,18
129238-58,129238,58
116270-23,116270,23
103657-36,103657,36
119158-22,119158,22
122302-5,122302,5
122734-55,122734,55
112783-28,112783,28
132820-23,132820,23
124675-27,124675,27
122657-18,122657,18
103702-34,103702,34
131294-44,131294,44
128891-58,128891,58
119191-46,119191,46
119377-20,119377,20
116786-30,116786,30
107303-23,107303,23
124967-26,124967,26
125645-36,125645,36
101054-18,101054,18
131675-27,131675,27
126726-45,126726,45
121641-20,121641,20
117295-26,117295,26
107462-22,107462,22
110567-44,110567,44
102131-44,102131,44
102161-45,102161,45
118105-43,118105,43
109514-30,109514,30
114167-46,114167,46
110410-17,110410,17
128633-45,128633,45
121472-58,121472,58
113035-9,113035,9
105407-30,105407,30
102012-30,102012,30
106428-19,106428,19
99783-46,99783,46
115858-27,115858,27
131124-44,131124,44
118148-17,118148,17
113088-45,113088,45
105634-44,105634,44
103822-58,103822,58
118235-36,118235,36
119688-45,119688,45
104630-24,104630,24
110496-48,110496,48
131202-20,131202,20
113351-23,113351,23
116194-31,116194,31
114678-16,114678,16
110721-40,110721,40
131494-46,131494,46
128844-44,128844,44
102392-9,102392,9
103822-46,103822,46
132599-22,132599,22
129235-49,129235,49
106224-31,106224,31
109320-29,109320,29
122254-30,122254,30
132763-32,132763,32
128708-26,128708,26
117799-45,117799,45
126028-21,126028,21
122042-58,122042,58
131669-14,131669,14
126630-34,126630,34
115562-35,115562,35
109615-21,109615,21
104938-24,104938,24
124591-36,124591,36
108429-35,108429,35
101477-44,101477,44
128662-15,128662,15
119175-21,119175,21
123091-44,123091,44
132689-58,132689,58
112678-30,112678,30
119649-45,119649,45
129228-29,129228,29
100127-31,100127,31
132967-58,132967,58
108752-28,108752,28
100856-9,100856,9
108251-9,108251,9
109516-15,109516,15
110892-44,110892,44
104469-27,104469,27
128165-45,128165,45
112242-58,112242,58
107991-19,107991,19
120068-36,120068,36
124880-44,124880,44
124985-22,124985,22
126108-24,126108,24
127280-7,127280,7
109556-30,109556,30
110944-46,110944,46
99598-48,99598,48
143746-27,143746,27
124420-34,124420,34
124808-49,124808,49
108545-21,108545,21
118453-48,118453,48
133063-44,133063,44
127784-22,127784,22
118031-30,118031,30
109286-58,109286,58
128725-31,128725,31
113233-9,113233,9
107526-22,107526,22
122568-23,122568,23
112263-9,112263,9
115536-14,115536,14
100794-58,100794,58
128647-48,128647,48
119815-40,119815,40
115209-30,115209,30
116141-23,116141,23
147209-48,147209,48
108207-17,108207,17
105193-26,105193,26
117574-21,117574,21
148410-45,148410,45
100680-19,100680,19
112630-20,112630,20
100717-36,100717,36
110417-27,110417,27
125638-34,125638,34
108541-21,108541,21
110618-10,110618,10
104706-44,104706,44
125091-57,125091,57
121086-9,121086,9
106154-19,106154,19
116688-46,116688,46
125729-19,125729,19
118759-23,118759,23
111900-38,111900,38
131468-45,131468,45
132967-31,132967,31
116685-21,116685,21
132959-6,132959,6
127321-9,127321,9
111675-28,111675,28
103192-23,103192,23
109946-44,109946,44
127519-44,127519,44
122369-22,122369,22
124804-34,124804,34
112738-15,112738,15
124860-26,124860,26
111755-19,111755,19
101097-19,101097,19
113092-34,113092,34
105675-9,105675,9
101730-19,101730,19
124002-20,124002,20
126391-58,126391,58
119703-10,119703,10
104335-23,104335,23
111939-44,111939,44
103588-23,103588,23
125605-32,125605,32
119919-36,119919,36
116169-9,116169,9
117957-44,117957,44
116626-10,116626,10
104356-6,104356,6
105286-29,105286,29
147249-58,147249,58
115122-29,115122,29
125255-17,125255,17
117076-45,117076,45
106460-29,106460,29
104108-29,104108,29
147223-26,147223,26
99914-9,99914,9
105407-26,105407,26
107201-29,107201,29
120936-22,120936,22
114234-22,114234,22
132970-35,132970,35
117037-44,117037,44
108092-19,108092,19
119513-19,119513,19
111000-17,111000,17
128049-17,128049,17
123556-28,123556,28
113309-36,113309,36
115695-46,115695,46
128114-28,128114,28
114946-21,114946,21
105456-31,105456,31
105125-9,105125,9
100823-58,100823,58
122982-32,122982,32
106174-46,106174,46
127146-36,127146,36
122213-31,122213,31
107804-14,107804,14
127048-22,127048,22
116541-30,116541,30
127860-45,127860,45
128304-9,128304,9
105072-17,105072,17
102020-44,102020,44
115652-55,115652,55
101097-34,101097,34
104914-30,104914,30
132305-19,132305,19
117462-31,117462,31
143812-27,143812,27
121640-20,121640,20
100411-22,100411,22
119799-40,119799,40
117344-19,117344,19
132202-19,132202,19
124518-30,124518,30
118312-27,118312,27
112414-30,112414,30
105147-10,105147,10
103670-44,103670,44
115908-22,115908,22
107267-26,107267,26
108644-29,108644,29
104678-19,104678,19
133218-44,133218,44
107976-22,107976,22
105118-30,105118,30
131486-35,131486,35
110179-35,110179,35
125885-40,125885,40
127233-17,127233,17
120927-26,120927,26
111683-58,111683,58
124671-9,124671,9
126144-22,126144,22
117814-27,117814,27
122218-27,122218,27
123622-19,123622,19
122921-27,122921,27
113350-30,113350,30
128520-45,128520,45
121536-40,121536,40
132882-22,132882,22
128107-35,128107,35
122316-29,122316,29
108792-23,108792,23
117788-15,117788,15
113751-17,113751,17
105537-45,105537,45
106740-20,106740,20
100440-9,100440,9
103129-26,103129,26
119113-58,119113,58
117231-44,117231,44
110131-26,110131,26
104758-29,104758,29
109272-44,109272,44
118526-9,118526,9
104078-30,104078,30
130632-55,130632,55
103221-58,103221,58
119141-38,119141,38
114142-9,114142,9
117408-15,117408,15
101360-22,101360,22
101437-28,101437,28
101715-40,101715,40
126591-49,126591,49
123418-22,123418,22
124554-21,124554,21
120959-29,120959,29
109024-46,109024,46
103307-46,103307,46
105118-44,105118,44
128037-45,128037,45
105861-19,105861,19
111070-58,111070,58
114048-28,114048,28
114217-17,114217,17
124785-27,124785,27
124846-9,124846,9
106580-58,106580,58
111158-44,111158,44
103260-17,103260,17
123084-44,123084,44
108416-19,108416,19
146958-17,146958,17
119562-9,119562,9
124641-45,124641,45
122707-58,122707,58
112251-22,112251,22
132958-13,132958,13
122949-17,122949,17
116576-23,116576,23
106570-10,106570,10
106723-17,106723,17
120574-27,120574,27
122086-45,122086,45
113842-30,113842,30
119420-44,119420,44
113072-48,113072,48
129363-15,129363,15
117832-58,117832,58
110493-24,110493,24
119209-15,119209,15
120447-17,120447,17
105924-10,105924,10
105072-24,105072,24
124072-36,124072,36
123859-31,123859,31
115140-19,115140,19
110639-14,110639,14
122024-35,122024,35
118070-9,118070,9
115144-28,115144,28
116905-19,116905,19
104267-9,104267,9
129432-45,129432,45
115161-27,115161,27
117132-19,117132,19
103546-44,103546,44
100455-9,100455,9
116885-46,116885,46
121133-27,121133,27
114057-16,114057,16
124072-48,124072,48
119375-19,119375,19
121511-10,121511,10
115920-20,115920,20
116242-29,116242,29
130640-40,130640,40
126393-28,126393,28
127103-24,127103,24
107574-27,107574,27
133154-22,133154,22
118795-27,118795,27
107019-36,107019,36
102212-36,102212,36
131415-17,131415,17
118514-28,118514,28
108360-58,108360,58
124857-35,124857,35
106151-40,106151,40
103076-46,103076,46
125183-9,125183,9
132458-17,132458,17
125283-20,125283,20
111976-14,111976,14
103833-58,103833,58
122425-34,122425,34
122606-21,122606,21
107486-44,107486,44
127433-49,127433,49
116013-17,116013,17
117432-22,117432,22
105628-58,105628,58
100808-30,100808,30
100905-28,100905,28
125472-19,125472,19
108234-40,108234,40
133231-30,133231,30
129349-19,129349,19
106770-9,106770,9
103833-29,103833,29
133128-46,133128,46
103266-19,103266,19
125010-20,125010,20
118154-58,118154,58
122284-55,122284,55
126359-43,126359,43
129397-19,129397,19
131701-44,131701,44
123971-23,123971,23
123640-45,123640,45
121099-44,121099,44
113271-28,113271,28
109918-38,109918,38
111334-34,111334,34
105241-31,105241,31
128327-28,128327,28
105835-23,105835,23
130723-22,130723,22
119077-55,119077,55
123632-23,123632,23
99881-39,99881,39
107918-27,107918,27
125291-40,125291,40
118823-29,118823,29
129087-58,129087,58
100434-23,100434,23
128077-29,128077,29
128956-9,128956,9
115753-22,115753,22
126014-17,126014,17
147141-5,147141,5
147548-58,147548,58
119874-44,119874,44
108565-17,108565,17
121832-17,121832,17
122755-44,122755,44
112182-15,112182,15
117101-58,117101,58
107450-9,107450,9
132773-27,132773,27
125100-9,125100,9
127830-26,127830,26
123163-22,123163,22
112359-29,112359,29
105369-55,105369,55
131120-36,131120,36
114074-21,114074,21
106549-17,106549,17
106098-9,106098,9
132169-44,132169,44
108382-24,108382,24
99888-36,99888,36
132253-19,132253,19
128984-9,128984,9
101693-9,101693,9
109595-9,109595,9
104099-9,104099,9
127629-22,127629,22
115327-23,115327,23
109781-16,109781,16
118764-22,118764,22
112016-21,112016,21
117161-19,117161,19
99754-22,99754,22
112476-34,112476,34
118155-23,118155,23
111683-15,111683,15
128128-45,128128,45
101859-9,101859,9
103971-9,103971,9
125681-5,125681,5
115931-34,115931,34
105704-36,105704,36
99619-35,99619,35
131577-20,131577,20
124244-14,124244,14
127999-9,127999,9
115173-30,115173,30
126798-44,126798,44
123498-9,123498,9
117873-15,117873,15
121212-20,121212,20
109041-10,109041,10
100963-27,100963,27
119488-9,119488,9
124433-15,124433,15
124403-27,124403,27
115762-45,115762,45
121383-9,121383,9
114254-34,114254,34
128987-34,128987,34
114392-30,114392,30
118792-45,118792,45
108778-22,108778,22
101969-58,101969,58
131015-22,131015,22
103872-39,103872,39
117664-26,117664,26
107523-17,107523,17
109207-9,109207,9
99763-36,99763,36
105505-15,105505,15
108408-23,108408,23
126663-9,126663,9
