CompoundCityId,cityId,stateId,Entity,Shape
113887-15,113887,15,FOUND,NOT_FOUND
114236-53,114236,53,FOUND,FOUND
114289-63,114289,63,NOT_FOUND,NOT_FOUND
114733-63,114733,63,NOT_FOUND,NOT_FOUND
112437-5,112437,5,NOT_FOUND,NOT_FOUND
112448-19,112448,19,FOUND,FOUND
112724-54,112724,54,NOT_FOUND,NOT_FOUND
112859-44,112859,44,FOUND,NOT_FOUND
112946-45,112946,45,NOT_FOUND,NOT_FOUND
113519-44,113519,44,FOUND,FOUND
111066-20,111066,20,NOT_FOUND,NOT_FOUND
111431-45,111431,45,FOUND,NOT_FOUND
111564-19,111564,19,FOUND,NOT_FOUND
111692-20,111692,20,FOUND,NOT_FOUND
112144-38,112144,38,FOUND,NOT_FOUND
112217-44,112217,44,FOUND,NOT_FOUND
109770-48,109770,48,FOUND,NOT_FOUND
109936-55,109936,55,NOT_FOUND,NOT_FOUND
110213-65,110213,65,NOT_FOUND,FOUND
110300-17,110300,17,FOUND,NOT_FOUND
110533-22,110533,22,NOT_FOUND,NOT_FOUND
110983-19,110983,19,NOT_FOUND,NOT_FOUND
109158-30,109158,30,FOUND,NOT_FOUND
109434-65,109434,65,NOT_FOUND,FOUND
109506-55,109506,55,NOT_FOUND,NOT_FOUND
109578-44,109578,44,FOUND,FOUND
109582-54,109582,54,NOT_FOUND,NOT_FOUND
109585-15,109585,15,FOUND,FOUND
108547-49,108547,49,NOT_FOUND,NOT_FOUND
108565-15,108565,15,FOUND,NOT_FOUND
108679-52,108679,52,NOT_FOUND,NOT_FOUND
108715-9,108715,9,FOUND,FOUND
108821-64,108821,64,NOT_FOUND,NOT_FOUND
109130-44,109130,44,FOUND,FOUND
107877-5,107877,5,FOUND,FOUND
108038-44,108038,44,NOT_FOUND,NOT_FOUND
108330-36,108330,36,NOT_FOUND,NOT_FOUND
108336-63,108336,63,NOT_FOUND,NOT_FOUND
108438-36,108438,36,NOT_FOUND,NOT_FOUND
108465-18,108465,18,FOUND,FOUND
107120-52,107120,52,FOUND,FOUND
107235-28,107235,28,FOUND,NOT_FOUND
107564-11,107564,11,FOUND,FOUND
107701-44,107701,44,NOT_FOUND,NOT_FOUND
107786-39,107786,39,FOUND,FOUND
107812-44,107812,44,FOUND,FOUND
106525-58,106525,58,FOUND,NOT_FOUND
106552-15,106552,15,FOUND,FOUND
106888-17,106888,17,FOUND,NOT_FOUND
106917-63,106917,63,NOT_FOUND,NOT_FOUND
107019-20,107019,20,NOT_FOUND,NOT_FOUND
107059-58,107059,58,NOT_FOUND,NOT_FOUND
105774-55,105774,55,FOUND,FOUND
105888-49,105888,49,NOT_FOUND,NOT_FOUND
105952-44,105952,44,NOT_FOUND,NOT_FOUND
106041-46,106041,46,FOUND,NOT_FOUND
106435-38,106435,38,FOUND,FOUND
147071-45,147071,45,FOUND,NOT_FOUND
144064-52,144064,52,NOT_FOUND,NOT_FOUND
104890-64,104890,64,NOT_FOUND,FOUND
104985-19,104985,19,FOUND,NOT_FOUND
104989-63,104989,63,NOT_FOUND,NOT_FOUND
105660-23,105660,23,NOT_FOUND,NOT_FOUND
105765-58,105765,58,FOUND,NOT_FOUND
103444-21,103444,21,FOUND,FOUND
103461-35,103461,35,FOUND,NOT_FOUND
103616-59,103616,59,NOT_FOUND,FOUND
103669-58,103669,58,FOUND,FOUND
103746-19,103746,19,FOUND,NOT_FOUND
103918-22,103918,22,FOUND,NOT_FOUND
101954-6,101954,6,FOUND,FOUND
102157-45,102157,45,NOT_FOUND,NOT_FOUND
102517-23,102517,23,NOT_FOUND,NOT_FOUND
102887-15,102887,15,NOT_FOUND,NOT_FOUND
103068-22,103068,22,FOUND,FOUND
103255-39,103255,39,FOUND,FOUND
100779-10,100779,10,FOUND,NOT_FOUND
100896-31,100896,31,NOT_FOUND,NOT_FOUND
100962-21,100962,21,FOUND,FOUND
101073-9,101073,9,FOUND,FOUND
101494-30,101494,30,FOUND,NOT_FOUND
101695-65,101695,65,NOT_FOUND,FOUND
99529-39,99529,39,NOT_FOUND,NOT_FOUND
99784-19,99784,19,FOUND,NOT_FOUND
99888-10,99888,10,FOUND,FOUND
146529-52,146529,52,NOT_FOUND,NOT_FOUND
100278-64,100278,64,NOT_FOUND,NOT_FOUND
100430-14,100430,14,NOT_FOUND,NOT_FOUND
132833-29,132833,29,NOT_FOUND,NOT_FOUND
132841-58,132841,58,NOT_FOUND,NOT_FOUND
132873-60,132873,60,NOT_FOUND,FOUND
132225-62,132225,62,NOT_FOUND,NOT_FOUND
132277-20,132277,20,NOT_FOUND,NOT_FOUND
132371-57,132371,57,FOUND,FOUND
132471-65,132471,65,NOT_FOUND,FOUND
132677-19,132677,19,FOUND,FOUND
132701-20,132701,20,NOT_FOUND,NOT_FOUND
131701-65,131701,65,NOT_FOUND,FOUND
131767-62,131767,62,NOT_FOUND,FOUND
131790-39,131790,39,FOUND,FOUND
131941-24,131941,24,NOT_FOUND,NOT_FOUND
132116-22,132116,22,FOUND,FOUND
132126-17,132126,17,NOT_FOUND,NOT_FOUND
131232-34,131232,34,FOUND,NOT_FOUND
131234-49,131234,49,NOT_FOUND,NOT_FOUND
131388-48,131388,48,FOUND,NOT_FOUND
131419-10,131419,10,NOT_FOUND,NOT_FOUND
131461-60,131461,60,NOT_FOUND,FOUND
131491-29,131491,29,FOUND,NOT_FOUND
130693-58,130693,58,FOUND,NOT_FOUND
130754-31,130754,31,FOUND,NOT_FOUND
130873-52,130873,52,NOT_FOUND,NOT_FOUND
147518-45,147518,45,FOUND,FOUND
130965-58,130965,58,NOT_FOUND,NOT_FOUND
131035-64,131035,64,NOT_FOUND,NOT_FOUND
129874-52,129874,52,NOT_FOUND,NOT_FOUND
146898-52,146898,52,NOT_FOUND,NOT_FOUND
130279-52,130279,52,NOT_FOUND,NOT_FOUND
130365-52,130365,52,NOT_FOUND,NOT_FOUND
130476-32,130476,32,FOUND,NOT_FOUND
130586-49,130586,49,FOUND,FOUND
129120-44,129120,44,FOUND,FOUND
129139-34,129139,34,FOUND,FOUND
129205-49,129205,49,NOT_FOUND,NOT_FOUND
129409-63,129409,63,NOT_FOUND,FOUND
144185-52,144185,52,NOT_FOUND,NOT_FOUND
147432-52,147432,52,NOT_FOUND,NOT_FOUND
127319-29,127319,29,FOUND,NOT_FOUND
127634-27,127634,27,FOUND,FOUND
128361-46,128361,46,FOUND,NOT_FOUND
128701-30,128701,30,NOT_FOUND,NOT_FOUND
128871-19,128871,19,FOUND,NOT_FOUND
128924-35,128924,35,FOUND,NOT_FOUND
126436-49,126436,49,FOUND,FOUND
126743-49,126743,49,FOUND,FOUND
127142-62,127142,62,NOT_FOUND,NOT_FOUND
127256-21,127256,21,FOUND,NOT_FOUND
127270-45,127270,45,FOUND,NOT_FOUND
127287-23,127287,23,FOUND,FOUND
125734-52,125734,52,NOT_FOUND,NOT_FOUND
125942-17,125942,17,NOT_FOUND,NOT_FOUND
125945-44,125945,44,NOT_FOUND,NOT_FOUND
126065-22,126065,22,NOT_FOUND,NOT_FOUND
126348-34,126348,34,NOT_FOUND,NOT_FOUND
126426-65,126426,65,NOT_FOUND,FOUND
125092-31,125092,31,NOT_FOUND,NOT_FOUND
125118-58,125118,58,NOT_FOUND,NOT_FOUND
125235-10,125235,10,FOUND,NOT_FOUND
125266-44,125266,44,NOT_FOUND,NOT_FOUND
125591-22,125591,22,FOUND,NOT_FOUND
125614-30,125614,30,NOT_FOUND,NOT_FOUND
124433-10,124433,10,FOUND,FOUND
124437-58,124437,58,NOT_FOUND,NOT_FOUND
124438-30,124438,30,FOUND,FOUND
124552-27,124552,27,FOUND,NOT_FOUND
124776-6,124776,6,NOT_FOUND,NOT_FOUND
124936-49,124936,49,NOT_FOUND,NOT_FOUND
123202-19,123202,19,NOT_FOUND,NOT_FOUND
123239-49,123239,49,FOUND,FOUND
123462-49,123462,49,FOUND,FOUND
123660-49,123660,49,FOUND,FOUND
123712-44,123712,44,NOT_FOUND,NOT_FOUND
124409-65,124409,65,NOT_FOUND,FOUND
122643-38,122643,38,FOUND,FOUND
122746-22,122746,22,FOUND,FOUND
122752-44,122752,44,NOT_FOUND,NOT_FOUND
123050-58,123050,58,NOT_FOUND,NOT_FOUND
123106-9,123106,9,FOUND,NOT_FOUND
123148-60,123148,60,NOT_FOUND,FOUND
121270-36,121270,36,FOUND,NOT_FOUND
121468-19,121468,19,FOUND,FOUND
121773-31,121773,31,FOUND,FOUND
122323-44,122323,44,FOUND,NOT_FOUND
122390-9,122390,9,FOUND,NOT_FOUND
122561-23,122561,23,FOUND,FOUND
119853-20,119853,20,NOT_FOUND,NOT_FOUND
119855-49,119855,49,FOUND,FOUND
120404-26,120404,26,NOT_FOUND,NOT_FOUND
120434-4,120434,4,FOUND,FOUND
120454-49,120454,49,FOUND,FOUND
120920-58,120920,58,NOT_FOUND,NOT_FOUND
119199-26,119199,26,FOUND,NOT_FOUND
119263-34,119263,34,FOUND,NOT_FOUND
119387-58,119387,58,FOUND,FOUND
119556-58,119556,58,NOT_FOUND,NOT_FOUND
119690-19,119690,19,NOT_FOUND,NOT_FOUND
119825-19,119825,19,FOUND,NOT_FOUND
118014-40,118014,40,FOUND,NOT_FOUND
118037-20,118037,20,FOUND,FOUND
118482-7,118482,7,NOT_FOUND,NOT_FOUND
118592-17,118592,17,FOUND,FOUND
118633-10,118633,10,FOUND,NOT_FOUND
119171-5,119171,5,FOUND,FOUND
117558-60,117558,60,NOT_FOUND,NOT_FOUND
117584-58,117584,58,FOUND,FOUND
117693-23,117693,23,NOT_FOUND,NOT_FOUND
117803-44,117803,44,FOUND,FOUND
117854-60,117854,60,NOT_FOUND,FOUND
118006-31,118006,31,NOT_FOUND,NOT_FOUND
116620-9,116620,9,FOUND,NOT_FOUND
116626-15,116626,15,FOUND,NOT_FOUND
117281-49,117281,49,FOUND,FOUND
117282-44,117282,44,FOUND,NOT_FOUND
117313-64,117313,64,NOT_FOUND,FOUND
117384-15,117384,15,NOT_FOUND,NOT_FOUND
116054-28,116054,28,FOUND,FOUND
116099-58,116099,58,FOUND,NOT_FOUND
116106-40,116106,40,FOUND,FOUND
116128-22,116128,22,FOUND,NOT_FOUND
116326-45,116326,45,NOT_FOUND,NOT_FOUND
116582-63,116582,63,NOT_FOUND,FOUND
115102-39,115102,39,NOT_FOUND,NOT_FOUND
115400-14,115400,14,FOUND,NOT_FOUND
115465-44,115465,44,FOUND,NOT_FOUND
115641-45,115641,45,NOT_FOUND,NOT_FOUND
115661-5,115661,5,FOUND,FOUND
115788-23,115788,23,FOUND,NOT_FOUND
113720-26,113720,26,FOUND,NOT_FOUND
113757-17,113757,17,FOUND,NOT_FOUND
146071-24,146071,24,FOUND,FOUND
114088-38,114088,38,FOUND,FOUND
114434-49,114434,49,FOUND,FOUND
115000-39,115000,39,NOT_FOUND,NOT_FOUND
112841-44,112841,44,FOUND,NOT_FOUND
112934-28,112934,28,FOUND,FOUND
113156-23,113156,23,NOT_FOUND,NOT_FOUND
113242-45,113242,45,FOUND,NOT_FOUND
113540-17,113540,17,FOUND,FOUND
113680-32,113680,32,FOUND,NOT_FOUND
111979-10,111979,10,FOUND,FOUND
112100-31,112100,31,FOUND,FOUND
112237-46,112237,46,FOUND,NOT_FOUND
112273-55,112273,55,FOUND,NOT_FOUND
112579-64,112579,64,NOT_FOUND,FOUND
112838-28,112838,28,FOUND,FOUND
111398-39,111398,39,NOT_FOUND,NOT_FOUND
144099-28,144099,28,FOUND,NOT_FOUND
111714-19,111714,19,FOUND,FOUND
111727-16,111727,16,FOUND,NOT_FOUND
111900-20,111900,20,NOT_FOUND,NOT_FOUND
111901-45,111901,45,FOUND,NOT_FOUND
110695-22,110695,22,FOUND,NOT_FOUND
110715-58,110715,58,FOUND,NOT_FOUND
110857-49,110857,49,FOUND,FOUND
110918-27,110918,27,FOUND,NOT_FOUND
111255-49,111255,49,NOT_FOUND,NOT_FOUND
111291-6,111291,6,FOUND,FOUND
110417-10,110417,10,FOUND,FOUND
110482-63,110482,63,NOT_FOUND,FOUND
110499-64,110499,64,NOT_FOUND,FOUND
110501-28,110501,28,NOT_FOUND,NOT_FOUND
110649-64,110649,64,NOT_FOUND,FOUND
110679-58,110679,58,FOUND,FOUND
109542-64,109542,64,NOT_FOUND,FOUND
109622-19,109622,19,FOUND,NOT_FOUND
109783-19,109783,19,FOUND,FOUND
109943-20,109943,20,NOT_FOUND,NOT_FOUND
109975-49,109975,49,FOUND,FOUND
110381-44,110381,44,NOT_FOUND,NOT_FOUND
108579-39,108579,39,FOUND,FOUND
108822-53,108822,53,FOUND,FOUND
108875-52,108875,52,NOT_FOUND,NOT_FOUND
109162-59,109162,59,NOT_FOUND,NOT_FOUND
109336-45,109336,45,NOT_FOUND,NOT_FOUND
109477-23,109477,23,FOUND,NOT_FOUND
107550-39,107550,39,NOT_FOUND,NOT_FOUND
107843-44,107843,44,FOUND,NOT_FOUND
108033-23,108033,23,FOUND,FOUND
108068-54,108068,54,NOT_FOUND,NOT_FOUND
108081-9,108081,9,NOT_FOUND,NOT_FOUND
108236-36,108236,36,NOT_FOUND,NOT_FOUND
106732-45,106732,45,FOUND,FOUND
106931-58,106931,58,FOUND,FOUND
107126-39,107126,39,FOUND,NOT_FOUND
107184-49,107184,49,FOUND,FOUND
107512-64,107512,64,NOT_FOUND,NOT_FOUND
107537-30,107537,30,FOUND,NOT_FOUND
106186-20,106186,20,FOUND,FOUND
106313-63,106313,63,NOT_FOUND,FOUND
106335-45,106335,45,FOUND,FOUND
106415-63,106415,63,NOT_FOUND,NOT_FOUND
106424-27,106424,27,FOUND,FOUND
106614-14,106614,14,FOUND,FOUND
104871-14,104871,14,FOUND,FOUND
105025-22,105025,22,FOUND,FOUND
105517-31,105517,31,FOUND,NOT_FOUND
105536-49,105536,49,NOT_FOUND,NOT_FOUND
105716-49,105716,49,FOUND,FOUND
105932-1,105932,1,NOT_FOUND,NOT_FOUND
103663-57,103663,57,FOUND,FOUND
103822-29,103822,29,FOUND,FOUND
103850-52,103850,52,FOUND,FOUND
104119-28,104119,28,FOUND,FOUND
104325-17,104325,17,NOT_FOUND,NOT_FOUND
104682-49,104682,49,NOT_FOUND,NOT_FOUND
102385-14,102385,14,FOUND,FOUND
102956-6,102956,6,FOUND,FOUND
103013-22,103013,22,FOUND,FOUND
103068-64,103068,64,NOT_FOUND,FOUND
103194-49,103194,49,FOUND,FOUND
143701-49,143701,49,NOT_FOUND,NOT_FOUND
100635-20,100635,20,NOT_FOUND,NOT_FOUND
100661-17,100661,17,FOUND,NOT_FOUND
100674-5,100674,5,FOUND,FOUND
146536-14,146536,14,FOUND,FOUND
101735-49,101735,49,NOT_FOUND,NOT_FOUND
102217-58,102217,58,FOUND,FOUND
99906-23,99906,23,NOT_FOUND,NOT_FOUND
100137-58,100137,58,NOT_FOUND,NOT_FOUND
100176-29,100176,29,FOUND,FOUND
100398-21,100398,21,FOUND,NOT_FOUND
100438-65,100438,65,NOT_FOUND,FOUND
100519-60,100519,60,NOT_FOUND,FOUND
147554-5,147554,5,FOUND,FOUND
133298-45,133298,45,FOUND,NOT_FOUND
131788-17,131788,17,FOUND,NOT_FOUND
131944-62,131944,62,NOT_FOUND,FOUND
132142-39,132142,39,NOT_FOUND,NOT_FOUND
132258-21,132258,21,FOUND,NOT_FOUND
132303-29,132303,29,FOUND,NOT_FOUND
133005-30,133005,30,FOUND,FOUND
131326-39,131326,39,FOUND,FOUND
131351-18,131351,18,NOT_FOUND,NOT_FOUND
131373-58,131373,58,FOUND,NOT_FOUND
131415-19,131415,19,FOUND,FOUND
131483-62,131483,62,NOT_FOUND,NOT_FOUND
131573-15,131573,15,FOUND,FOUND
130247-52,130247,52,NOT_FOUND,NOT_FOUND
130653-14,130653,14,NOT_FOUND,NOT_FOUND
130902-52,130902,52,NOT_FOUND,NOT_FOUND
130919-52,130919,52,NOT_FOUND,NOT_FOUND
130974-52,130974,52,NOT_FOUND,NOT_FOUND
131292-28,131292,28,NOT_FOUND,NOT_FOUND
128721-46,128721,46,FOUND,NOT_FOUND
129056-22,129056,22,FOUND,NOT_FOUND
129227-64,129227,64,NOT_FOUND,NOT_FOUND
129277-18,129277,18,FOUND,FOUND
129284-29,129284,29,FOUND,NOT_FOUND
130025-52,130025,52,NOT_FOUND,NOT_FOUND
128079-31,128079,31,FOUND,FOUND
128185-17,128185,17,FOUND,NOT_FOUND
128321-58,128321,58,NOT_FOUND,NOT_FOUND
128467-23,128467,23,FOUND,NOT_FOUND
128587-64,128587,64,NOT_FOUND,NOT_FOUND
128601-58,128601,58,FOUND,FOUND
126297-17,126297,17,NOT_FOUND,NOT_FOUND
126428-49,126428,49,NOT_FOUND,NOT_FOUND
126450-49,126450,49,FOUND,FOUND
127111-58,127111,58,FOUND,NOT_FOUND
127247-34,127247,34,NOT_FOUND,NOT_FOUND
127281-22,127281,22,FOUND,FOUND
125057-34,125057,34,FOUND,FOUND
125123-20,125123,20,NOT_FOUND,NOT_FOUND
125242-10,125242,10,NOT_FOUND,NOT_FOUND
125286-62,125286,62,NOT_FOUND,FOUND
125306-54,125306,54,NOT_FOUND,NOT_FOUND
125923-57,125923,57,FOUND,FOUND
124538-49,124538,49,NOT_FOUND,NOT_FOUND
124746-17,124746,17,FOUND,NOT_FOUND
124789-22,124789,22,FOUND,NOT_FOUND
124906-40,124906,40,FOUND,NOT_FOUND
124984-10,124984,10,NOT_FOUND,NOT_FOUND
125009-6,125009,6,FOUND,FOUND
123734-18,123734,18,NOT_FOUND,NOT_FOUND
124049-17,124049,17,FOUND,NOT_FOUND
124203-65,124203,65,NOT_FOUND,FOUND
124259-36,124259,36,NOT_FOUND,NOT_FOUND
124286-20,124286,20,FOUND,NOT_FOUND
124343-62,124343,62,NOT_FOUND,NOT_FOUND
121639-6,121639,6,FOUND,NOT_FOUND
121909-28,121909,28,FOUND,FOUND
122448-54,122448,54,FOUND,FOUND
122712-28,122712,28,NOT_FOUND,NOT_FOUND
123102-7,123102,7,FOUND,FOUND
123298-43,123298,43,NOT_FOUND,NOT_FOUND
120508-57,120508,57,FOUND,FOUND
120606-46,120606,46,FOUND,NOT_FOUND
145993-31,145993,31,NOT_FOUND,NOT_FOUND
121093-9,121093,9,FOUND,NOT_FOUND
121409-14,121409,14,FOUND,FOUND
121416-36,121416,36,FOUND,NOT_FOUND
119498-45,119498,45,FOUND,FOUND
119522-30,119522,30,FOUND,NOT_FOUND
119605-44,119605,44,NOT_FOUND,NOT_FOUND
119852-45,119852,45,FOUND,FOUND
119854-30,119854,30,FOUND,NOT_FOUND
147261-26,147261,26,FOUND,NOT_FOUND
118747-21,118747,21,NOT_FOUND,NOT_FOUND
118833-49,118833,49,FOUND,FOUND
118860-5,118860,5,NOT_FOUND,NOT_FOUND
118920-19,118920,19,NOT_FOUND,NOT_FOUND
118963-22,118963,22,FOUND,FOUND
119158-17,119158,17,FOUND,NOT_FOUND
117076-17,117076,17,FOUND,NOT_FOUND
117174-22,117174,22,FOUND,NOT_FOUND
118067-49,118067,49,FOUND,FOUND
118188-28,118188,28,FOUND,FOUND
118393-19,118393,19,FOUND,FOUND
118744-49,118744,49,FOUND,FOUND
116104-32,116104,32,NOT_FOUND,NOT_FOUND
116112-60,116112,60,NOT_FOUND,FOUND
116226-23,116226,23,FOUND,NOT_FOUND
146715-14,146715,14,FOUND,FOUND
116754-65,116754,65,NOT_FOUND,FOUND
143842-32,143842,32,FOUND,NOT_FOUND
115578-49,115578,49,FOUND,FOUND
115648-32,115648,32,NOT_FOUND,NOT_FOUND
115725-23,115725,23,NOT_FOUND,NOT_FOUND
116064-32,116064,32,FOUND,NOT_FOUND
116091-30,116091,30,FOUND,FOUND
116104-9,116104,9,FOUND,FOUND
114334-45,114334,45,FOUND,NOT_FOUND
114613-22,114613,22,FOUND,FOUND
114866-5,114866,5,FOUND,FOUND
115273-26,115273,26,FOUND,FOUND
115369-30,115369,30,FOUND,NOT_FOUND
115407-34,115407,34,FOUND,FOUND
113301-21,113301,21,FOUND,NOT_FOUND
113389-44,113389,44,NOT_FOUND,NOT_FOUND
113395-28,113395,28,FOUND,FOUND
113823-58,113823,58,NOT_FOUND,NOT_FOUND
113826-58,113826,58,NOT_FOUND,NOT_FOUND
113831-23,113831,23,FOUND,NOT_FOUND
111844-32,111844,32,FOUND,NOT_FOUND
111947-28,111947,28,FOUND,FOUND
111974-34,111974,34,FOUND,FOUND
112437-64,112437,64,NOT_FOUND,FOUND
112582-36,112582,36,NOT_FOUND,NOT_FOUND
112690-54,112690,54,FOUND,FOUND
111342-49,111342,49,FOUND,FOUND
111502-30,111502,30,NOT_FOUND,NOT_FOUND
143723-52,143723,52,NOT_FOUND,NOT_FOUND
143676-52,143676,52,NOT_FOUND,NOT_FOUND
146215-60,146215,60,NOT_FOUND,FOUND
111685-18,111685,18,NOT_FOUND,NOT_FOUND
111097-36,111097,36,NOT_FOUND,NOT_FOUND
111200-19,111200,19,NOT_FOUND,NOT_FOUND
111229-29,111229,29,FOUND,NOT_FOUND
111283-6,111283,6,FOUND,NOT_FOUND
111290-18,111290,18,NOT_FOUND,NOT_FOUND
111338-57,111338,57,FOUND,FOUND
110402-6,110402,6,FOUND,FOUND
110402-19,110402,19,FOUND,FOUND
110532-36,110532,36,FOUND,FOUND
110709-34,110709,34,FOUND,NOT_FOUND
110753-28,110753,28,FOUND,NOT_FOUND
110799-20,110799,20,FOUND,FOUND
109839-45,109839,45,FOUND,NOT_FOUND
109936-21,109936,21,FOUND,NOT_FOUND
110059-54,110059,54,FOUND,FOUND
110286-10,110286,10,FOUND,NOT_FOUND
110334-44,110334,44,NOT_FOUND,NOT_FOUND
110351-5,110351,5,NOT_FOUND,NOT_FOUND
108819-65,108819,65,NOT_FOUND,FOUND
109024-1,109024,1,NOT_FOUND,NOT_FOUND
109053-57,109053,57,FOUND,FOUND
147101-46,147101,46,FOUND,NOT_FOUND
109685-58,109685,58,FOUND,FOUND
109688-60,109688,60,NOT_FOUND,NOT_FOUND
108350-38,108350,38,FOUND,FOUND
108369-63,108369,63,NOT_FOUND,NOT_FOUND
108382-46,108382,46,FOUND,NOT_FOUND
108401-28,108401,28,FOUND,NOT_FOUND
108491-19,108491,19,FOUND,NOT_FOUND
108530-49,108530,49,FOUND,FOUND
107814-19,107814,19,FOUND,FOUND
107868-45,107868,45,FOUND,FOUND
108079-34,108079,34,FOUND,FOUND
108201-26,108201,26,FOUND,FOUND
108245-45,108245,45,NOT_FOUND,NOT_FOUND
108311-19,108311,19,FOUND,NOT_FOUND
107053-30,107053,30,FOUND,NOT_FOUND
107219-24,107219,24,FOUND,FOUND
107284-49,107284,49,NOT_FOUND,NOT_FOUND
107296-19,107296,19,FOUND,NOT_FOUND
107502-19,107502,19,NOT_FOUND,NOT_FOUND
107698-44,107698,44,NOT_FOUND,NOT_FOUND
105721-15,105721,15,FOUND,NOT_FOUND
105789-10,105789,10,FOUND,NOT_FOUND
105790-20,105790,20,FOUND,NOT_FOUND
105897-58,105897,58,NOT_FOUND,NOT_FOUND
106500-24,106500,24,FOUND,NOT_FOUND
106893-64,106893,64,NOT_FOUND,NOT_FOUND
104712-49,104712,49,NOT_FOUND,NOT_FOUND
105039-22,105039,22,NOT_FOUND,NOT_FOUND
105169-26,105169,26,FOUND,NOT_FOUND
105273-28,105273,28,FOUND,NOT_FOUND
105378-19,105378,19,FOUND,FOUND
105711-35,105711,35,FOUND,FOUND
104025-45,104025,45,FOUND,NOT_FOUND
104038-35,104038,35,FOUND,NOT_FOUND
104106-65,104106,65,NOT_FOUND,NOT_FOUND
104356-49,104356,49,FOUND,FOUND
104619-34,104619,34,NOT_FOUND,NOT_FOUND
104679-19,104679,19,NOT_FOUND,NOT_FOUND
103165-65,103165,65,NOT_FOUND,NOT_FOUND
103181-26,103181,26,NOT_FOUND,NOT_FOUND
103328-44,103328,44,NOT_FOUND,NOT_FOUND
103495-34,103495,34,FOUND,FOUND
103667-30,103667,30,FOUND,NOT_FOUND
103770-48,103770,48,FOUND,FOUND
101588-36,101588,36,FOUND,FOUND
101842-9,101842,9,FOUND,NOT_FOUND
101853-31,101853,31,NOT_FOUND,NOT_FOUND
101998-49,101998,49,NOT_FOUND,NOT_FOUND
102627-6,102627,6,NOT_FOUND,NOT_FOUND
102668-55,102668,55,FOUND,FOUND
100700-17,100700,17,FOUND,FOUND
100779-31,100779,31,FOUND,FOUND
101021-64,101021,64,NOT_FOUND,FOUND
101045-44,101045,44,FOUND,NOT_FOUND
101257-52,101257,52,NOT_FOUND,NOT_FOUND
101407-10,101407,10,FOUND,NOT_FOUND
99673-52,99673,52,FOUND,FOUND
99692-23,99692,23,FOUND,FOUND
99886-39,99886,39,NOT_FOUND,NOT_FOUND
99982-49,99982,49,NOT_FOUND,NOT_FOUND
100288-6,100288,6,FOUND,FOUND
100346-49,100346,49,NOT_FOUND,NOT_FOUND
132946-54,132946,54,NOT_FOUND,NOT_FOUND
133164-19,133164,19,NOT_FOUND,NOT_FOUND
133287-60,133287,60,NOT_FOUND,NOT_FOUND
131961-14,131961,14,FOUND,FOUND
132020-49,132020,49,FOUND,FOUND
132038-11,132038,11,FOUND,FOUND
132521-22,132521,22,FOUND,FOUND
132837-55,132837,55,NOT_FOUND,NOT_FOUND
132893-19,132893,19,FOUND,FOUND
131243-49,131243,49,NOT_FOUND,NOT_FOUND
131262-49,131262,49,NOT_FOUND,NOT_FOUND
131496-40,131496,40,FOUND,FOUND
131741-6,131741,6,NOT_FOUND,NOT_FOUND
131796-5,131796,5,FOUND,FOUND
131851-54,131851,54,FOUND,FOUND
147462-52,147462,52,NOT_FOUND,NOT_FOUND
130479-52,130479,52,NOT_FOUND,NOT_FOUND
130600-60,130600,60,NOT_FOUND,FOUND
130685-9,130685,9,FOUND,NOT_FOUND
130781-10,130781,10,FOUND,FOUND
147529-52,147529,52,NOT_FOUND,NOT_FOUND
128425-15,128425,15,FOUND,NOT_FOUND
129103-29,129103,29,NOT_FOUND,NOT_FOUND
129298-60,129298,60,NOT_FOUND,NOT_FOUND
129325-21,129325,21,FOUND,NOT_FOUND
129459-44,129459,44,NOT_FOUND,NOT_FOUND
129863-52,129863,52,NOT_FOUND,NOT_FOUND
127343-11,127343,11,FOUND,NOT_FOUND
127369-28,127369,28,FOUND,NOT_FOUND
147380-22,147380,22,FOUND,FOUND
128064-32,128064,32,FOUND,FOUND
128107-14,128107,14,FOUND,NOT_FOUND
128395-58,128395,58,FOUND,FOUND
124685-31,124685,31,NOT_FOUND,NOT_FOUND
125200-9,125200,9,FOUND,NOT_FOUND
125326-58,125326,58,FOUND,FOUND
126153-48,126153,48,FOUND,NOT_FOUND
126313-27,126313,27,FOUND,NOT_FOUND
126584-44,126584,44,FOUND,FOUND
124259-48,124259,48,FOUND,NOT_FOUND
124312-65,124312,65,NOT_FOUND,NOT_FOUND
124325-22,124325,22,FOUND,NOT_FOUND
124413-49,124413,49,FOUND,FOUND
124627-9,124627,9,FOUND,NOT_FOUND
124640-46,124640,46,FOUND,NOT_FOUND
123554-32,123554,32,FOUND,NOT_FOUND
123772-55,123772,55,FOUND,NOT_FOUND
123775-22,123775,22,FOUND,NOT_FOUND
123897-52,123897,52,NOT_FOUND,NOT_FOUND
147315-52,147315,52,NOT_FOUND,NOT_FOUND
124002-18,124002,18,NOT_FOUND,NOT_FOUND
122801-46,122801,46,FOUND,NOT_FOUND
122905-28,122905,28,NOT_FOUND,NOT_FOUND
122949-60,122949,60,NOT_FOUND,FOUND
123200-17,123200,17,FOUND,FOUND
148150-52,148150,52,NOT_FOUND,NOT_FOUND
123544-19,123544,19,FOUND,NOT_FOUND
121632-64,121632,64,NOT_FOUND,NOT_FOUND
143925-52,143925,52,NOT_FOUND,NOT_FOUND
